57, 0, 0, 8, 6, -49322.7, 0, -1, -1
58, 0, 1, 7, 4, -45706.7, 0, -1, -1
59, 0, 0, 1, 0, 9744, 0, -1, -1
60, 0, 1, 8, 1, -73840, 0, -1, -1
61, 0, 0, 7, 2, 37082.7, 0, -1, -1
62, 0, 1, 3, 6, 14997.3, 0, -1, -1
63, 0, 0, 8, 2, -73493.3, 0, -1, -1
64, 0, 1, 1, 1, 66010.7, 0, -1, -1
65, 0, 0, 2, 5, 52597.3, 0, -1, -1
66, 0, 0, 7, 3, -58848, 0, -1, -1
67, 0, 1, 7, 3, 16320, 0, -1, -1
68, 0, 0, 4, 4, -48640, 0, -1, -1
69, 0, 0, 0, 3, 63856, 0, -1, -1
70, 0, 0, 0, 5, 62848, 0, -1, -1
71, 0, 1, 8, 6, -66314.7, 0, -1, -1
72, 0, 1, 0, 6, -77088, 0, -1, -1
73, 0, 0, 2, 7, 8336, 0, -1, -1
74, 0, 1, 8, 3, -62309.3, 0, -1, -1
75, 0, 0, 6, 6, -35120, 0, -1, -1
76, 0, 1, 2, 4, -32437.3, 0, -1, -1
77, 0, 1, 0, 5, -40384, 0, -1, -1
78, 0, 1, 6, 8, 55514.7, 0, -1, -1
79, 0, 0, 3, 5, 40613.3, 0, -1, -1
80, 0, 0, 5, 4, 35717.3, 0, -1, -1
81, 0, 0, 4, 5, -78496, 0, -1, -1
82, 0, 0, 8, 0, 35893.3, 0, -1, -1
83, 0, 0, 4, 2, -58000, 0, -1, -1
84, 0, 0, 3, 1, 7317.33, 0, -1, -1
85, 0, 1, 5, 1, -57290.7, 0, -1, -1
86, 0, 1, 8, 7, 67802.7, 0, -1, -1
87, 0, 1, 4, 7, -47962.7, 0, -1, -1
88, 0, 0, 5, 0, -2602.67, 0, -1, -1
89, 0, 0, 5, 6, -46992, 0, -1, -1
90, 0, 0, 1, 3, -65178.7, 0, -1, -1
91, 0, 0, 5, 3, -66106.7, 0, -1, -1
92, 0, 1, 2, 2, -67690.7, 0, -1, -1
93, 0, 1, 1, 4, 59290.7, 0, -1, -1
94, 0, 0, 4, 0, 29653.3, 0, -1, -1
95, 0, 0, 1, 1, -27536, 0, -1, -1
96, 0, 1, 8, 0, 39445.3, 0, -1, -1
97, 0, 1, 6, 7, 38752, 0, -1, -1
98, 0, 0, 2, 2, -69952, 0, -1, -1
99, 0, 1, 8, 2, 61605.3, 0, -1, -1
100, 0, 0, 2, 6, 20981.3, 0, -1, -1
101, 0, 0, 1, 7, -69216, 0, -1, -1
102, 0, 1, 4, 3, -55765.3, 0, -1, -1
103, 0, 0, 8, 3, 77946.7, 0, -1, -1
104, 0, 1, 1, 6, -70389.3, 0, -1, -1
105, 0, 1, 5, 4, 30181.3, 0, -1, -1
106, 0, 1, 5, 3, -27354.7, 0, -1, -1
107, 0, 0, 5, 5, -650.668, 0, -1, -1
108, 0, 1, 6, 0, -18261.3, 0, -1, -1
109, 0, 1, 7, 0, -73765.3, 0, -1, -1
110, 0, 0, 4, 7, -75818.7, 0, -1, -1
111, 0, 1, 2, 8, -51440, 0, -1, -1
112, 0, 0, 4, 6, -31877.3, 0, -1, -1
113, 0, 1, 7, 1, -538.669, 0, -1, -1
114, 0, 1, 3, 4, 24720, 0, -1, -1
115, 0, 1, 7, 6, -72565.3, 0, -1, -1
116, 0, 1, 3, 3, 56144, 0, -1, -1
117, 0, 1, 4, 4, 48288, 0, -1, -1
118, 0, 1, 2, 1, -4218.67, 0, -1, -1
119, 0, 1, 2, 6, -54666.7, 0, -1, -1
120, 0, 1, 4, 8, -65285.3, 0, -1, -1
121, 0, 1, 0, 0, 76789.3, 0, -1, -1
122, 0, 0, 3, 7, -34298.7, 0, -1, -1
123, 0, 1, 6, 5, 3408, 0, -1, -1
124, 0, 1, 0, 4, -15728, 0, -1, -1
125, 0, 1, 6, 3, -53157.3, 0, -1, -1
126, 0, 1, 8, 5, -53194.7, 0, -1, -1
127, 0, 0, 0, 2, 24181.3, 0, -1, -1
128, 0, 1, 5, 7, 55290.7, 0, -1, -1
129, 0, 1, 8, 4, 17786.7, 0, -1, -1
130, 0, 0, 7, 7, -63738.7, 0, -1, -1
131, 0, 1, 7, 2, -64688, 0, -1, -1
132, 0, 0, 2, 8, -51520, 0, -1, -1
133, 0, 0, 5, 1, 66816, 0, -1, -1
134, 0, 0, 3, 3, 47456, 0, -1, -1
135, 0, 1, 2, 5, 30922.7, 0, -1, -1
136, 0, 1, 5, 8, 26016, 0, -1, -1
137, 0, 0, 5, 8, -31861.3, 0, -1, -1
138, 0, 0, 0, 4, 20208, 0, -1, -1
139, 0, 0, 0, 0, 45498.7, 0, -1, -1
140, 0, 0, 3, 4, 54842.7, 0, -1, -1
141, 0, 0, 2, 3, 70720, 0, -1, -1
142, 0, 1, 5, 0, -3365.34, 0, -1, -1
143, 0, 0, 7, 5, 42037.3, 0, -1, -1
144, 0, 0, 8, 4, -75685.3, 0, -1, -1
145, 0, 1, 4, 2, 49264, 0, -1, -1
146, 0, 0, 8, 7, -12437.3, 0, -1, -1
147, 0, 1, 7, 8, -73536, 0, -1, -1
148, 0, 1, 1, 5, 52864, 0, -1, -1
149, 0, 1, 3, 7, -62720, 0, -1, -1
150, 0, 0, 6, 3, -52218.7, 0, -1, -1
151, 0, 0, 0, 6, 48549.3, 0, -1, -1
152, 0, 0, 5, 2, -778.666, 0, -1, -1
153, 0, 1, 1, 3, 45456, 0, -1, -1
154, 0, 1, 1, 0, -58234.7, 0, -1, -1
155, 0, 0, 6, 4, 51130.7, 0, -1, -1
156, 0, 1, 2, 7, -78352, 0, -1, -1
157, 0, 1, 3, 5, 76181.3, 0, -1, -1
158, 0, 0, 0, 7, -57669.3, 0, -1, -1
159, 0, 1, 0, 2, 75018.7, 0, -1, -1
160, 0, 1, 0, 1, 27082.7, 0, -1, -1
161, 0, 0, 6, 0, -40757.3, 0, -1, -1
162, 0, 1, 1, 8, -70677.3, 0, -1, -1
----------------------

