OctaneSinglePotato Data File OctaneSinglePotatoRes_73.txt
Participant Number: 73
Date: 03/10/15, Time: 14:34:34
=============================


trial 257, 1, 1, 2, 8, 3, 15624, 0.590636, 0.482727, 0.628606
trial 258, 1, 0, 7, 8, 8, 11898.7, 0.654082, 0.602322, 0.779956
trial 259, 1, 1, 7, 2, 1, 28368, 0.788986, 0.37236, 0.396691
trial 260, 1, 1, 2, 2, 7, 65330.7, 0.371146, 0.306031, 0.762003
trial 261, 1, 0, 0, 0, 5, 42456, 0.370423, 0.263782, 0.618848
trial 262, 1, 0, 8, 1, 3, 79754.7, 0.785245, 0.374599, 0.664615
trial 263, 1, 0, 4, 5, 7, 25896, 0.60906, 0.447502, 0.865044
trial 264, 1, 0, 5, 1, 4, 54536, 0.671071, 0.401604, 0.600852
trial 265, 1, 1, 0, 1, 1, 74056, 0.190352, 0.339892, 0.461019
trial 266, 1, 1, 0, 7, 8, 43904, 0.360435, 0.813671, 0.864237
trial 267, 1, 0, 0, 6, 5, 56680, 0.249109, 0.614854, 0.703591
trial 268, 1, 0, 4, 6, 7, 3056, 0.606981, 0.80944, 0.878888
trial 269, 1, 1, 1, 5, 2, 27120, 0.335371, 0.39019, 0.322636
trial 270, 1, 0, 5, 8, 7, 40973.3, 0.85804, 0.916939, 0.901306
trial 271, 1, 0, 8, 2, 6, 70602.7, 0.709655, 0.377757, 0.843766
trial 272, 1, 1, 4, 6, 7, 46240, 0.633971, 0.79528, 0.772164
trial 273, 1, 0, 2, 0, 8, 66162.7, 0.173464, 0.0633519, 0.935147
trial 274, 1, 0, 8, 5, 1, 29320, 0.770425, 0.42197, 0.412325
trial 275, 1, 0, 2, 5, 0, 51058.7, 0.555703, 0.616287, 0.206893
trial 276, 1, 1, 1, 7, 1, 43053.3, 0.388442, 0.660703, 0.304264
trial 277, 1, 0, 3, 4, 1, 74357.3, 0.570498, 0.394957, 0.36935
trial 278, 1, 0, 8, 5, 8, 32642.7, 0.888068, 0.840406, 0.834583
trial 279, 1, 0, 4, 1, 2, 60272, 0.634232, 0.162676, 0.614006
trial 280, 1, 0, 4, 2, 2, 60821.3, 0.428063, 0.360375, 0.397319
trial 281, 1, 0, 5, 4, 3, 68941.3, 0.455152, 0.298254, 0.405168
trial 282, 1, 1, 1, 5, 1, 41282.7, 0.345289, 0.423993, 0.327942
trial 283, 1, 1, 2, 3, 3, 33077.3, 0.595849, 0.444269, 0.701606
trial 284, 1, 1, 6, 5, 3, 5274.67, 0.661833, 0.598461, 0.395689
trial 285, 1, 0, 5, 7, 2, 5037.33, 0.677109, 0.675131, 0.384644
trial 286, 1, 1, 8, 5, 0, 22472, 0.859302, 0.606708, 0.131056
trial 287, 1, 0, 1, 7, 7, 36962.7, 0.592284, 0.890372, 0.938593
trial 288, 1, 1, 6, 5, 5, 57421.3, 0.889421, 0.813423, 0.863365
trial 289, 1, 0, 2, 3, 1, 3466.67, 0.446237, 0.321652, 0.430217
trial 290, 1, 0, 3, 1, 6, 2488, 0.635894, 0.187009, 0.882649
trial 291, 1, 1, 2, 0, 3, 6648, 0.241771, 0.107543, 0.910494
trial 292, 1, 1, 8, 3, 2, 76024, 0.917117, 0.391374, 0.275617
trial 293, 1, 0, 0, 7, 4, 71872, 0.34027, 0.891374, 0.619731
trial 294, 1, 0, 6, 3, 2, 18114.7, 0.631369, 0.352977, 0.414727
trial 295, 1, 1, 8, 4, 3, 69282.7, 0.780833, 0.446174, 0.317742
trial 296, 1, 0, 8, 7, 7, 76944, 0.907783, 0.914979, 0.926829
trial 297, 1, 0, 4, 1, 5, 54309.3, 0.41846, 0.241274, 0.692281
trial 298, 1, 0, 0, 1, 6, 54890.7, 0.403845, 0.412836, 0.750039
trial 299, 1, 0, 5, 7, 7, 32016, 0.611518, 0.888845, 0.835474
trial 300, 1, 0, 6, 2, 0, 75733.3, 0.607511, 0.34384, 0.140748
trial 301, 1, 0, 6, 0, 5, 22568, 0.633423, 0.172805, 0.920044
trial 302, 1, 1, 4, 2, 2, 27714.7, 0.361331, 0.393657, 0.405679
trial 303, 1, 1, 3, 6, 5, 13501.3, 0.358707, 0.820515, 0.802397
trial 304, 1, 0, 0, 2, 2, 58970.7, 0.219153, 0.400903, 0.424704
trial 305, 1, 1, 0, 1, 7, 1797.33, 0.204692, 0.310757, 0.914598
trial 306, 1, 1, 6, 3, 5, 7056, 0.910126, 0.825002, 0.869873
trial 307, 1, 1, 1, 2, 7, 21301.3, 0.246962, 0.249885, 0.848268
trial 308, 1, 1, 3, 7, 2, 370.667, 0.706948, 0.733619, 0.398549
trial 309, 1, 0, 7, 3, 3, 4645.33, 0.735686, 0.452492, 0.44733
